customer_id,age,gender,city_tier,income_bracket,acquisition_channel,num_visits,avg_basket_size,discount_pct,category,brand_tier,flash_sale_response,flash_sale_frequency,nps_score,basket_trend,willingness_full_price,repurchase_intent,months_active,premium_loyal
TIRA00697,18,Male,Tier 1,₹6L-12L,Influencer,7,2214.0,55.3,Skincare,Masstige,1,2,7.2,1603.0,0,1,28,0
TIRA00698,22,Female,Tier 2,₹3L-6L,App,10,1831.0,22.9,Skincare,Masstige,0,3,7.9,1622.0,1,1,35,0
TIRA00699,22,Male,Tier 1,₹3L-6L,Influencer,5,2787.0,20.5,Skincare,Luxury,0,3,5.3,2502.0,1,0,17,0
TIRA00700,28,Female,Tier 1,₹3L-6L,Influencer,8,3827.0,25.4,Fragrance,Premium,0,3,6.7,3341.0,0,0,17,0
TIRA00701,38,Male,Tier 1,₹3L-6L,In-Store,7,4100.0,7.0,Fragrance,Masstige,0,2,6.6,3957.0,1,0,30,0
TIRA00702,28,Female,Tier 1,₹12L-25L,Influencer,10,5371.0,4.6,Haircare,Luxury,0,4,10.0,5248.0,1,1,34,1
TIRA00703,21,Female,Tier 2,₹12L-25L,Paid Ad,11,3173.0,25.9,Makeup,Premium,0,1,6.0,2763.0,0,0,16,0
TIRA00704,29,Female,Tier 3,₹6L-12L,Paid Ad,14,3385.0,80.0,Haircare,Premium,1,4,3.3,2031.0,0,0,20,0
TIRA00705,38,Female,Tier 1,₹12L-25L,In-Store,3,3170.0,7.8,Makeup,Luxury,0,3,4.9,3047.0,1,0,10,1
TIRA00706,22,Female,Tier 1,₹3L-6L,Influencer,11,3584.0,37.1,Haircare,Premium,1,4,5.5,2919.0,0,0,13,0
TIRA00707,22,Male,Tier 1,₹6L-12L,In-Store,6,3678.0,55.3,Skincare,Premium,1,2,5.9,2661.0,0,0,27,0
TIRA00708,34,Male,Tier 1,₹12L-25L,Paid Ad,10,4307.0,14.0,Fragrance,Masstige,0,1,8.5,4004.0,1,1,6,1
TIRA00709,28,Female,Tier 1,₹25L+,Paid Ad,6,4302.0,17.0,Skincare,Premium,0,0,6.2,3936.0,1,0,11,1
TIRA00710,35,Male,Tier 3,₹6L-12L,App,12,3823.0,56.5,Skincare,Premium,1,4,6.9,2743.0,0,0,4,0
TIRA00711,29,Male,Tier 1,₹3L-6L,App,11,5012.0,42.8,Makeup,Premium,1,3,6.2,3940.0,0,0,9,0
TIRA00712,35,Male,Tier 1,₹12L-25L,App,9,3232.0,15.5,Skincare,Premium,0,3,6.9,2981.0,1,0,25,1
TIRA00713,21,Female,Tier 3,₹25L+,App,7,2466.0,35.7,Wellness,Masstige,1,4,6.7,2026.0,0,0,31,0
TIRA00714,29,Female,Tier 1,₹6L-12L,In-Store,7,2662.0,37.3,Haircare,Premium,1,2,7.9,2165.0,0,1,12,0
TIRA00715,28,Female,Tier 3,₹6L-12L,App,8,3073.0,67.3,Fragrance,Masstige,1,3,5.4,2038.0,0,0,32,0
TIRA00716,20,Female,Tier 1,₹3L-6L,Influencer,2,1900.0,20.6,Wellness,Luxury,0,0,6.1,1704.0,1,0,15,0
TIRA00717,18,Male,Tier 1,₹12L-25L,App,9,2464.0,13.0,Makeup,Premium,0,5,7.9,2304.0,1,1,10,1
TIRA00718,35,Female,Tier 3,₹25L+,App,10,1832.0,53.6,Fragrance,Premium,1,2,6.3,1341.0,0,0,33,0
TIRA00719,27,Female,Tier 1,₹12L-25L,Influencer,8,3613.0,60.0,Luxury Tools,Premium,1,3,5.4,2528.0,0,0,18,0
TIRA00720,21,Female,Tier 1,₹6L-12L,In-Store,9,3625.0,37.1,Skincare,Masstige,1,5,7.5,2952.0,0,1,7,0
TIRA00721,29,Male,Tier 1,₹12L-25L,In-Store,7,1077.0,34.9,Skincare,Premium,1,2,4.3,889.0,0,0,8,0
TIRA00722,39,Female,Tier 2,₹12L-25L,Paid Ad,4,2415.0,5.1,Makeup,Masstige,0,4,8.2,2354.0,1,1,14,0
TIRA00723,18,Female,Tier 2,₹6L-12L,Word of Mouth,10,5390.0,16.3,Makeup,Premium,0,1,8.1,4950.0,1,1,4,1
TIRA00724,18,Male,Tier 1,₹12L-25L,Influencer,8,3956.0,14.4,Haircare,Masstige,0,1,6.0,3670.0,1,0,32,0
TIRA00725,22,Non-binary,Tier 2,₹6L-12L,App,5,3745.0,28.3,Skincare,Premium,0,3,5.4,3215.0,0,0,22,0
TIRA00726,41,Female,Tier 2,₹6L-12L,App,12,2403.0,53.0,Fragrance,Masstige,1,2,6.9,1766.0,0,0,33,0
TIRA00727,32,Male,Tier 1,₹12L-25L,Word of Mouth,5,3545.0,37.0,Haircare,Masstige,1,4,7.7,2888.0,0,1,9,0
TIRA00728,36,Male,Tier 1,₹6L-12L,Influencer,2,3183.0,50.7,Makeup,Premium,1,5,7.3,2376.0,0,1,29,0
TIRA00729,20,Female,Tier 1,₹25L+,Paid Ad,3,2244.0,51.0,Haircare,Premium,1,3,5.3,1672.0,0,0,24,0
TIRA00730,21,Male,Tier 1,₹12L-25L,Influencer,10,2607.0,58.4,Fragrance,Masstige,1,2,5.9,1847.0,0,0,14,0
TIRA00731,33,Female,Tier 1,₹6L-12L,App,11,2634.0,10.3,Skincare,Premium,0,3,7.9,2499.0,1,1,13,1
TIRA00732,30,Female,Tier 1,₹6L-12L,In-Store,7,1414.0,20.3,Makeup,Luxury,0,4,5.5,1270.0,1,0,5,0
TIRA00733,34,Female,Tier 1,₹12L-25L,Paid Ad,13,1612.0,28.7,Haircare,Premium,0,3,7.0,1380.0,0,1,28,0
TIRA00734,28,Female,Tier 1,₹6L-12L,Paid Ad,10,2961.0,23.7,Makeup,Premium,0,3,7.2,2610.0,1,1,28,0
TIRA00735,32,Female,Tier 2,₹12L-25L,App,9,2182.0,34.6,Skincare,Masstige,1,3,7.4,1804.0,0,1,20,0
TIRA00736,31,Female,Tier 1,₹6L-12L,Influencer,5,2839.0,32.9,Fragrance,Masstige,1,2,6.1,2372.0,0,0,30,0
TIRA00737,36,Female,Tier 3,₹6L-12L,App,8,1273.0,40.7,Skincare,Masstige,1,1,7.6,1014.0,0,1,22,0
TIRA00738,36,Female,Tier 3,₹12L-25L,Word of Mouth,7,4162.0,23.8,Skincare,Luxury,0,7,7.1,3665.0,1,1,26,1
TIRA00739,18,Female,Tier 2,₹3L-6L,App,10,5697.0,9.5,Fragrance,Masstige,0,7,9.3,5426.0,1,1,35,1
TIRA00740,18,Female,Tier 3,₹12L-25L,Influencer,13,4433.0,21.1,Haircare,Masstige,0,3,7.9,3965.0,1,1,12,0
TIRA00741,38,Female,Tier 3,₹12L-25L,App,9,4557.0,16.8,Makeup,Masstige,0,3,7.6,4173.0,1,1,23,1
TIRA00742,39,Female,Tier 1,₹6L-12L,Influencer,9,3951.0,18.3,Makeup,Luxury,0,5,6.1,3589.0,1,0,23,1
TIRA00743,21,Female,Tier 2,₹12L-25L,Influencer,10,3519.0,20.4,Skincare,Premium,0,3,5.9,3159.0,1,0,32,0
TIRA00744,18,Male,Tier 1,₹12L-25L,In-Store,3,3304.0,26.9,Skincare,Luxury,0,1,8.5,2859.0,0,1,25,1
TIRA00745,30,Female,Tier 2,₹12L-25L,Paid Ad,6,2103.0,12.7,Luxury Tools,Premium,0,0,8.4,1969.0,1,1,10,1
TIRA00746,37,Male,Tier 1,₹6L-12L,Paid Ad,11,4028.0,24.8,Skincare,Luxury,0,5,6.7,3529.0,1,0,32,0
TIRA00747,44,Female,Tier 1,₹6L-12L,Paid Ad,10,3957.0,30.4,Skincare,Luxury,1,3,6.4,3355.0,0,0,29,0
TIRA00748,34,Male,Tier 1,₹12L-25L,In-Store,10,2644.0,22.0,Haircare,Premium,0,2,7.3,2354.0,1,1,5,0
TIRA00749,27,Non-binary,Tier 3,₹12L-25L,Influencer,7,3831.0,37.2,Fragrance,Luxury,1,6,5.2,3119.0,0,0,26,0
TIRA00750,22,Male,Tier 1,₹12L-25L,Influencer,12,2367.0,43.3,Haircare,Luxury,1,5,5.8,1855.0,0,0,10,0
TIRA00751,30,Female,Tier 1,₹12L-25L,Influencer,6,2444.0,44.6,Skincare,Masstige,1,2,6.8,1898.0,0,0,10,0
TIRA00752,27,Female,Tier 1,₹12L-25L,In-Store,9,4130.0,29.6,Skincare,Premium,0,2,7.6,3519.0,0,1,15,1
TIRA00753,21,Female,Tier 1,₹6L-12L,Influencer,8,3717.0,32.7,Wellness,Premium,1,3,6.3,3110.0,0,0,12,0
TIRA00754,46,Female,Tier 2,₹12L-25L,App,6,2922.0,15.2,Haircare,Luxury,0,4,9.0,2699.0,1,1,29,1
TIRA00755,44,Male,Tier 2,₹6L-12L,In-Store,6,2783.0,29.9,Fragrance,Premium,0,2,7.9,2367.0,0,1,7,0
TIRA00756,39,Non-binary,Tier 1,₹6L-12L,App,7,3410.0,18.9,Makeup,Premium,0,3,6.5,3088.0,1,0,32,1
TIRA00757,22,Female,Tier 1,₹12L-25L,App,7,998.0,27.9,Haircare,Masstige,0,4,5.6,858.0,0,0,2,0
TIRA00758,36,Female,Tier 1,₹6L-12L,App,10,2291.0,76.3,Wellness,Luxury,1,1,5.5,1417.0,0,0,10,0
TIRA00759,35,Female,Tier 1,₹6L-12L,App,5,1682.0,43.2,Makeup,Masstige,1,3,5.8,1319.0,0,0,16,0
TIRA00760,33,Female,Tier 2,₹25L+,Paid Ad,9,3214.0,59.0,Skincare,Premium,1,4,5.0,2266.0,0,0,18,0
TIRA00761,39,Female,Tier 2,₹12L-25L,In-Store,10,4506.0,54.1,Skincare,Masstige,1,3,6.1,3286.0,0,0,31,0
TIRA00762,35,Female,Tier 1,₹12L-25L,App,15,3773.0,31.7,Haircare,Luxury,1,2,7.5,3175.0,0,1,22,1
TIRA00763,35,Male,Tier 2,₹25L+,Paid Ad,10,2586.0,44.1,Skincare,Luxury,1,2,7.0,2016.0,0,1,19,1
TIRA00764,35,Female,Tier 1,₹6L-12L,Word of Mouth,6,2352.0,15.0,Skincare,Masstige,0,3,7.5,2176.0,1,1,6,0
TIRA00765,32,Female,Tier 2,₹12L-25L,Paid Ad,8,2295.0,33.2,Haircare,Luxury,1,5,4.4,1914.0,0,0,2,0
TIRA00766,18,Female,Tier 1,₹6L-12L,Paid Ad,7,5600.0,25.0,Haircare,Luxury,0,0,8.0,4900.0,1,1,28,1
TIRA00767,30,Male,Tier 2,₹6L-12L,Word of Mouth,7,3282.0,6.7,Makeup,Masstige,0,2,6.9,3171.0,1,0,21,0
TIRA00768,25,Female,Tier 1,₹6L-12L,Influencer,8,3440.0,46.0,Luxury Tools,Premium,1,0,6.5,2648.0,0,0,17,0
TIRA00769,19,Female,Tier 3,₹3L-6L,Word of Mouth,7,667.0,80.0,Skincare,Masstige,1,5,4.7,400.0,0,0,18,0
TIRA00770,43,Female,Tier 1,₹12L-25L,Word of Mouth,6,1783.0,20.5,Makeup,Masstige,0,1,9.4,1600.0,1,1,32,0
TIRA00771,43,Female,Tier 1,₹6L-12L,In-Store,5,3147.0,17.3,Makeup,Luxury,0,0,9.4,2875.0,1,1,17,1
TIRA00772,40,Female,Tier 1,₹12L-25L,Paid Ad,8,2602.0,37.8,Makeup,Masstige,1,1,6.0,2110.0,0,0,20,0
TIRA00773,32,Female,Tier 1,₹6L-12L,Paid Ad,5,3360.0,54.4,Haircare,Premium,1,4,4.5,2446.0,0,0,19,0
TIRA00774,40,Female,Tier 1,₹3L-6L,Paid Ad,6,3344.0,9.9,Haircare,Masstige,0,3,6.3,3178.0,1,0,30,0
TIRA00775,30,Male,Tier 2,₹25L+,Paid Ad,10,3921.0,17.0,Fragrance,Masstige,0,2,7.6,3587.0,1,1,8,1
TIRA00776,31,Female,Tier 2,₹12L-25L,In-Store,6,957.0,38.8,Fragrance,Premium,1,3,5.9,771.0,0,0,2,0
TIRA00777,21,Female,Tier 1,₹25L+,In-Store,4,1874.0,13.7,Wellness,Premium,0,2,6.3,1745.0,1,0,34,0
TIRA00778,33,Female,Tier 2,₹6L-12L,Influencer,8,3080.0,22.5,Luxury Tools,Luxury,0,5,6.6,2734.0,1,0,16,0
TIRA00779,30,Non-binary,Tier 2,₹3L-6L,Influencer,10,2423.0,12.4,Makeup,Masstige,0,3,8.0,2273.0,1,1,21,1
TIRA00780,19,Non-binary,Tier 1,₹12L-25L,Paid Ad,13,2828.0,41.3,Haircare,Premium,1,4,6.3,2243.0,0,0,15,0
TIRA00781,29,Male,Tier 1,₹12L-25L,Paid Ad,9,3331.0,22.8,Makeup,Premium,0,5,6.6,2952.0,1,0,11,0
TIRA00782,29,Female,Tier 1,₹3L-6L,Influencer,11,2306.0,37.5,Haircare,Premium,1,3,6.1,1873.0,0,0,7,0
TIRA00783,44,Female,Tier 1,₹25L+,Word of Mouth,8,3431.0,19.8,Skincare,Premium,0,1,7.0,3090.0,1,1,24,1
TIRA00784,37,Male,Tier 2,₹12L-25L,App,4,3853.0,17.8,Makeup,Masstige,0,6,7.5,3510.0,1,1,20,1
TIRA00785,30,Male,Tier 3,₹12L-25L,Word of Mouth,8,3278.0,64.5,Luxury Tools,Luxury,1,6,5.7,2221.0,0,0,22,0
TIRA00786,31,Female,Tier 2,₹6L-12L,App,12,4065.0,36.6,Haircare,Premium,1,5,4.9,3321.0,0,0,27,0
TIRA00787,30,Female,Tier 1,₹12L-25L,Influencer,7,592.0,8.2,Skincare,Luxury,0,1,7.8,568.0,1,1,11,1
TIRA00788,28,Female,Tier 2,₹6L-12L,App,8,2497.0,46.2,Makeup,Masstige,1,3,5.8,1919.0,0,0,18,0
TIRA00789,21,Male,Tier 2,₹25L+,Influencer,6,4271.0,4.4,Makeup,Masstige,0,5,6.8,4176.0,1,0,22,0
TIRA00790,28,Female,Tier 1,₹6L-12L,In-Store,8,2163.0,39.0,Fragrance,Premium,1,1,6.1,1741.0,0,0,30,0
TIRA00791,24,Female,Tier 2,₹6L-12L,App,8,2000.0,18.4,Skincare,Premium,0,2,8.4,1816.0,1,1,4,1
TIRA00792,19,Female,Tier 1,₹3L-6L,Influencer,11,3048.0,13.7,Makeup,Masstige,0,1,8.3,2839.0,1,1,11,1
TIRA00793,34,Female,Tier 1,₹12L-25L,Influencer,10,3179.0,19.0,Haircare,Masstige,0,0,7.3,2878.0,1,1,7,1
TIRA00794,33,Female,Tier 1,₹25L+,App,8,2558.0,20.6,Makeup,Masstige,0,2,6.3,2295.0,1,0,11,0
TIRA00795,18,Female,Tier 1,₹25L+,Influencer,6,5412.0,22.9,Skincare,Masstige,0,4,5.7,4793.0,1,0,33,0
TIRA00796,29,Male,Tier 3,₹12L-25L,App,10,3544.0,47.3,Fragrance,Masstige,1,3,5.2,2706.0,0,0,6,0
TIRA00797,37,Female,Tier 1,₹25L+,App,8,2117.0,16.4,Fragrance,Luxury,0,3,7.4,1943.0,1,1,27,1
TIRA00798,38,Female,Tier 1,₹12L-25L,App,6,1473.0,26.1,Makeup,Luxury,0,0,7.0,1280.0,0,0,28,0
TIRA00799,38,Female,Tier 1,₹6L-12L,Influencer,5,3687.0,31.9,Skincare,Premium,1,6,6.1,3098.0,0,0,27,0
TIRA00800,30,Female,Tier 1,₹12L-25L,Paid Ad,3,2088.0,9.2,Haircare,Masstige,0,5,8.5,1992.0,1,1,6,1
TIRA00801,23,Female,Tier 1,₹3L-6L,Influencer,9,5783.0,71.0,Makeup,Premium,1,0,5.5,3731.0,0,0,3,0
TIRA00802,21,Female,Tier 1,₹6L-12L,Paid Ad,5,3714.0,41.7,Skincare,Luxury,1,5,3.7,2940.0,0,0,6,0
TIRA00803,32,Female,Tier 2,₹6L-12L,Influencer,12,3872.0,36.7,Makeup,Luxury,1,5,6.6,3162.0,0,0,30,0
TIRA00804,33,Male,Tier 1,₹6L-12L,Paid Ad,8,3498.0,5.6,Makeup,Masstige,0,2,8.5,3401.0,1,1,1,1
TIRA00805,40,Female,Tier 2,₹25L+,Word of Mouth,7,4546.0,5.0,Fragrance,Masstige,0,2,8.0,4433.0,1,1,26,1
TIRA00806,38,Female,Tier 1,₹25L+,In-Store,7,500.0,63.8,Wellness,Premium,1,3,6.0,341.0,0,0,14,0
TIRA00807,28,Female,Tier 2,₹6L-12L,App,6,1756.0,11.3,Haircare,Premium,0,0,7.3,1657.0,1,1,34,1
TIRA00808,20,Male,Tier 2,₹12L-25L,App,4,4441.0,30.0,Skincare,Masstige,0,3,6.7,3776.0,0,0,16,0
TIRA00809,27,Female,Tier 1,₹6L-12L,Influencer,11,5001.0,19.9,Skincare,Premium,0,2,7.2,4504.0,1,1,17,1
TIRA00810,31,Male,Tier 1,₹3L-6L,In-Store,5,1718.0,67.4,Skincare,Masstige,1,3,5.5,1139.0,0,0,16,0
TIRA00811,28,Male,Tier 3,₹6L-12L,App,16,1018.0,71.2,Haircare,Masstige,1,3,4.6,655.0,0,0,29,0
TIRA00812,25,Female,Tier 1,₹6L-12L,Paid Ad,8,3401.0,31.1,Makeup,Premium,1,1,7.8,2872.0,0,1,27,1
TIRA00813,32,Female,Tier 2,₹6L-12L,Word of Mouth,5,3782.0,51.3,Wellness,Luxury,1,3,7.4,2812.0,0,1,34,1
TIRA00814,25,Male,Tier 1,₹6L-12L,App,12,3377.0,50.6,Makeup,Masstige,1,2,5.4,2522.0,0,0,15,0
TIRA00815,24,Female,Tier 1,₹3L-6L,App,5,3128.0,10.6,Skincare,Luxury,0,2,6.4,2963.0,1,0,30,1
TIRA00816,32,Female,Tier 1,₹6L-12L,App,8,978.0,30.7,Makeup,Masstige,1,3,5.4,828.0,0,0,1,0
TIRA00817,26,Female,Tier 3,₹25L+,In-Store,6,2750.0,20.6,Makeup,Premium,0,3,7.6,2466.0,1,1,22,0
TIRA00818,31,Female,Tier 1,₹3L-6L,Paid Ad,6,2929.0,13.3,Skincare,Masstige,0,2,8.1,2734.0,1,1,22,0
TIRA00819,32,Female,Tier 2,₹6L-12L,Influencer,9,2542.0,40.0,Makeup,Masstige,1,5,6.8,2033.0,0,0,2,0
TIRA00820,20,Female,Tier 2,₹12L-25L,App,8,898.0,27.8,Skincare,Masstige,0,1,7.4,773.0,0,1,6,0
TIRA00821,26,Female,Tier 1,₹6L-12L,In-Store,8,3902.0,42.0,Skincare,Premium,1,3,5.8,3083.0,0,0,35,0
TIRA00822,41,Female,Tier 1,₹12L-25L,App,11,4239.0,5.3,Makeup,Luxury,0,4,5.8,4126.0,1,0,1,1
TIRA00823,20,Female,Tier 1,₹3L-6L,In-Store,5,2246.0,30.6,Fragrance,Masstige,1,8,6.3,1902.0,0,0,18,0
TIRA00824,18,Male,Tier 1,₹12L-25L,In-Store,10,2977.0,55.4,Fragrance,Masstige,1,1,7.4,2152.0,0,1,28,0
TIRA00825,18,Female,Tier 2,₹12L-25L,Influencer,8,2604.0,24.5,Skincare,Premium,0,3,7.3,2285.0,1,1,35,0
TIRA00826,30,Female,Tier 1,₹12L-25L,In-Store,8,2615.0,29.7,Makeup,Premium,0,1,7.2,2227.0,0,1,9,0
TIRA00827,30,Female,Tier 1,₹12L-25L,Paid Ad,6,3792.0,6.6,Fragrance,Luxury,0,4,8.6,3666.0,1,1,22,1
TIRA00828,29,Female,Tier 2,₹6L-12L,App,10,3821.0,28.9,Wellness,Masstige,0,2,6.0,3268.0,0,0,27,0
TIRA00829,39,Female,Tier 2,₹6L-12L,Paid Ad,10,4490.0,6.5,Fragrance,Premium,0,0,8.0,4344.0,1,1,32,1
TIRA00830,18,Female,Tier 1,₹6L-12L,App,6,4465.0,47.4,Makeup,Premium,1,3,6.6,3407.0,0,0,23,0
TIRA00831,33,Female,Tier 2,₹12L-25L,In-Store,5,2994.0,26.6,Fragrance,Luxury,0,4,6.0,2595.0,0,0,9,0
TIRA00832,42,Female,Tier 1,₹3L-6L,Paid Ad,9,6611.0,20.2,Haircare,Premium,0,4,7.6,5941.0,1,1,31,0
TIRA00833,20,Female,Tier 2,₹6L-12L,Influencer,8,5060.0,64.3,Skincare,Masstige,1,3,6.7,3433.0,0,0,34,0
TIRA00834,26,Female,Tier 1,₹12L-25L,App,9,2410.0,42.1,Skincare,Masstige,1,3,5.9,1903.0,0,0,13,0
TIRA00835,23,Female,Tier 1,₹3L-6L,In-Store,8,3352.0,41.6,Luxury Tools,Premium,1,4,4.6,2654.0,0,0,18,0
TIRA00836,22,Female,Tier 1,₹3L-6L,Influencer,6,817.0,39.3,Luxury Tools,Premium,1,3,6.6,656.0,0,0,23,0
TIRA00837,27,Female,Tier 2,₹12L-25L,Word of Mouth,6,3233.0,13.9,Makeup,Premium,0,1,6.8,3007.0,1,0,30,1
TIRA00838,41,Female,Tier 2,₹6L-12L,Influencer,9,5208.0,63.8,Haircare,Masstige,1,2,5.6,3547.0,0,0,20,0
TIRA00839,44,Female,Tier 1,₹12L-25L,App,15,6538.0,15.1,Skincare,Masstige,0,2,6.6,6045.0,1,0,27,0
TIRA00840,27,Female,Tier 3,₹25L+,In-Store,10,3054.0,21.6,Haircare,Premium,0,4,7.2,2724.0,1,1,28,0
TIRA00841,45,Female,Tier 2,₹25L+,App,6,3602.0,26.9,Makeup,Masstige,0,8,8.2,3117.0,0,1,8,0
TIRA00842,30,Female,Tier 1,₹6L-12L,App,6,3926.0,25.9,Skincare,Luxury,0,5,6.9,3417.0,0,0,12,0
TIRA00843,44,Male,Tier 2,₹6L-12L,Influencer,7,5576.0,25.5,Makeup,Luxury,0,3,5.3,4863.0,0,0,30,0
TIRA00844,29,Female,Tier 1,₹12L-25L,Paid Ad,12,2020.0,47.0,Makeup,Masstige,1,3,6.5,1546.0,0,0,21,0
TIRA00845,31,Female,Tier 3,₹12L-25L,App,7,6387.0,26.9,Luxury Tools,Premium,0,1,6.9,5527.0,0,0,8,0
TIRA00846,32,Female,Tier 1,₹12L-25L,Paid Ad,11,2820.0,4.6,Fragrance,Masstige,0,0,8.0,2755.0,1,1,19,1
TIRA00847,55,Non-binary,Tier 1,₹6L-12L,Influencer,8,1796.0,50.5,Skincare,Luxury,1,5,7.0,1343.0,0,0,8,0
TIRA00848,36,Female,Tier 1,₹3L-6L,Paid Ad,9,2822.0,47.3,Skincare,Premium,1,2,5.6,2154.0,0,0,2,0
TIRA00849,24,Female,Tier 1,₹6L-12L,App,9,2228.0,36.5,Skincare,Premium,1,4,6.3,1821.0,0,0,17,0
TIRA00850,37,Non-binary,Tier 2,₹6L-12L,In-Store,9,3703.0,67.7,Skincare,Premium,1,4,4.3,2450.0,0,0,2,0
TIRA00851,27,Female,Tier 1,₹3L-6L,App,11,1217.0,26.1,Makeup,Masstige,0,2,7.2,1058.0,0,1,34,0
TIRA00852,26,Non-binary,Tier 1,₹25L+,App,7,3370.0,33.6,Makeup,Masstige,1,2,6.8,2804.0,0,0,32,0
TIRA00853,37,Female,Tier 1,₹3L-6L,In-Store,9,3997.0,12.4,Skincare,Masstige,0,5,7.2,3749.0,1,1,8,1
TIRA00854,30,Female,Tier 3,₹12L-25L,In-Store,7,4979.0,69.4,Wellness,Premium,1,2,6.0,3252.0,0,0,23,0
TIRA00855,32,Female,Tier 2,₹25L+,App,8,4017.0,24.7,Haircare,Masstige,0,3,6.0,3520.0,1,0,14,0
TIRA00856,30,Female,Tier 1,₹6L-12L,App,4,4906.0,10.2,Skincare,Luxury,0,2,7.7,4655.0,1,1,22,1
TIRA00857,32,Male,Tier 1,₹12L-25L,Word of Mouth,10,2473.0,24.8,Haircare,Premium,0,0,7.6,2166.0,1,1,19,0
TIRA00858,33,Female,Tier 1,₹12L-25L,Paid Ad,12,3673.0,39.6,Skincare,Luxury,1,3,5.9,2946.0,0,0,27,0
TIRA00859,18,Non-binary,Tier 3,₹6L-12L,In-Store,10,525.0,49.1,Haircare,Masstige,1,4,4.7,396.0,0,0,27,0
TIRA00860,35,Female,Tier 2,₹6L-12L,Word of Mouth,7,3063.0,18.6,Makeup,Luxury,0,1,5.6,2779.0,1,0,1,1
TIRA00861,22,Female,Tier 2,₹12L-25L,App,10,3664.0,47.5,Skincare,Premium,1,3,6.3,2794.0,0,0,30,0
TIRA00862,18,Non-binary,Tier 3,₹12L-25L,In-Store,7,3773.0,48.9,Makeup,Premium,1,3,7.7,2850.0,0,1,9,1
TIRA00863,29,Female,Tier 1,₹12L-25L,Paid Ad,6,1311.0,22.4,Wellness,Luxury,0,3,6.5,1164.0,1,0,23,0
TIRA00864,30,Male,Tier 2,₹25L+,In-Store,11,2732.0,30.3,Haircare,Premium,1,4,7.2,2317.0,0,1,23,0
TIRA00865,24,Female,Tier 1,₹6L-12L,App,5,2899.0,53.0,Makeup,Premium,1,5,3.5,2131.0,0,0,23,0
TIRA00866,36,Female,Tier 1,₹12L-25L,In-Store,3,2685.0,29.3,Fragrance,Luxury,0,4,7.2,2291.0,0,1,26,0
TIRA00867,19,Female,Tier 1,₹12L-25L,In-Store,9,4070.0,39.0,Fragrance,Masstige,1,2,5.4,3276.0,0,0,5,0
TIRA00868,26,Female,Tier 1,₹12L-25L,Influencer,10,2940.0,15.7,Fragrance,Masstige,0,3,7.0,2710.0,1,0,23,0
TIRA00869,25,Female,Tier 3,₹12L-25L,In-Store,13,3319.0,12.8,Skincare,Luxury,0,6,7.6,3107.0,1,1,14,1
TIRA00870,29,Female,Tier 1,₹12L-25L,In-Store,12,2612.0,49.8,Skincare,Luxury,1,4,4.3,1962.0,0,0,15,0
TIRA00871,32,Female,Tier 2,₹25L+,App,8,4478.0,53.9,Fragrance,Premium,1,2,9.0,3271.0,0,1,6,0
TIRA00872,21,Female,Tier 2,₹6L-12L,In-Store,5,4567.0,40.9,Wellness,Luxury,1,3,5.8,3633.0,0,0,21,0
TIRA00873,35,Male,Tier 2,₹12L-25L,App,12,2830.0,6.0,Makeup,Luxury,0,4,8.4,2746.0,1,1,12,1
TIRA00874,30,Female,Tier 3,₹6L-12L,Paid Ad,11,6621.0,19.0,Wellness,Premium,0,4,8.7,5991.0,1,1,25,1
TIRA00875,18,Female,Tier 1,₹12L-25L,Influencer,13,2280.0,53.7,Haircare,Masstige,1,3,6.1,1668.0,0,0,17,0
TIRA00876,18,Non-binary,Tier 1,₹12L-25L,In-Store,4,4409.0,15.4,Skincare,Premium,0,2,6.2,4069.0,1,0,15,0
TIRA00877,29,Female,Tier 1,₹12L-25L,Influencer,7,2059.0,38.8,Luxury Tools,Premium,1,6,6.6,1659.0,0,0,18,0
TIRA00878,28,Female,Tier 1,₹6L-12L,App,9,4128.0,56.1,Fragrance,Masstige,1,3,3.9,2969.0,0,0,20,0
TIRA00879,29,Female,Tier 3,₹12L-25L,In-Store,7,4034.0,4.4,Makeup,Luxury,0,2,7.5,3945.0,1,1,24,1
TIRA00880,29,Female,Tier 1,₹6L-12L,In-Store,12,1986.0,17.3,Haircare,Premium,0,2,9.0,1814.0,1,1,3,1
TIRA00881,31,Female,Tier 1,₹6L-12L,In-Store,4,3043.0,18.1,Makeup,Luxury,0,3,5.9,2768.0,1,0,29,1
TIRA00882,37,Female,Tier 1,₹6L-12L,Influencer,9,5441.0,22.1,Makeup,Premium,0,1,6.3,4840.0,1,0,6,0
TIRA00883,21,Female,Tier 1,₹25L+,Word of Mouth,7,2223.0,14.3,Makeup,Masstige,0,4,9.3,2064.0,1,1,9,1
TIRA00884,20,Female,Tier 2,₹6L-12L,In-Store,7,3682.0,23.4,Makeup,Premium,0,3,6.9,3252.0,1,0,28,0
TIRA00885,21,Female,Tier 1,₹25L+,In-Store,12,3603.0,43.3,Haircare,Premium,1,4,5.4,2822.0,0,0,1,0
TIRA00886,32,Female,Tier 2,₹6L-12L,Influencer,13,3149.0,44.8,Skincare,Premium,1,3,6.6,2444.0,0,0,14,0
TIRA00887,39,Female,Tier 2,₹12L-25L,App,7,1123.0,38.3,Skincare,Masstige,1,4,6.0,908.0,0,0,24,0
